pclass,survived,sex,age,fare,embarked,title,married,family_size,alone,has_cabin,ticket_class,ticket_group,fare_per_head,pclass_1,pclass_2,pclass_3,sex_1,sex_2,embarked_1,embarked_2,embarked_3,title_1,title_2,title_3,title_4,title_5,married_1,married_2,alone_1,alone_2
2.0,0.0,1,3,4,2,4,0,1.0,1,0,20,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,1,5,6,0,2,0,1.0,1,0,35,1,13.8583,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,4,2,2,0,1.0,1,0,31,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,0,2,2,0,1.0,1,0,20,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,9,8,2,3,1,2.0,0,0,20,2,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,1,1,4,2,2,0,1.0,1,0,20,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,6,0,2,0,1.0,1,0,35,1,15.05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,8,5,2,4,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,0,1,7,2,1,0,2.0,0,0,26,2,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,1,8,2,1,0,1.0,1,0,20,2,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,8,7,2,2,0,2.0,0,0,26,2,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,6,5,2,3,1,1.0,1,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,1,6,5,2,2,0,1.0,1,0,20,2,6.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1,6,5,0,2,0,1.0,1,0,12,1,12.7375,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,6,0,2,0,1.0,1,0,35,1,15.0333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,0,8,2,1,0,3.0,0,0,20,3,8.666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,0,8,2,1,0,3.0,0,0,20,3,8.666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,6,8,2,3,1,3.0,0,0,20,3,8.666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,1,7,4,2,2,0,1.0,1,0,12,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,6,7,2,2,0,2.0,0,0,20,2,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,6,7,2,3,1,4.0,0,0,20,2,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0,5,5,2,1,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,3,6,0,2,0,1.0,1,0,35,1,15.0458,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1,0,7,2,0,0,3.0,0,0,20,3,6.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1,0,7,2,0,0,3.0,0,0,20,3,6.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,3,7,2,3,1,6.0,0,0,20,3,6.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0,9,4,2,1,0,1.0,1,0,46,1,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,1,4,2,2,0,1.0,1,0,20,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,1,4,2,1,0,1.0,1,0,12,1,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,4,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,3,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,8,2,2,0,1.0,1,0,20,2,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,3,8,2,3,1,2.0,0,0,20,2,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0,1,5,2,1,0,3.0,0,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,1,10,2,1,0,1.0,1,0,12,4,9.1875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,6,5,2,1,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,9,6,2,2,0,1.0,1,0,20,1,13.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,6,5,1,1,0,1.0,1,0,20,1,12.35,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,7,4,2,2,0,1.0,1,0,20,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,7,5,2,1,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,3,5,2,2,0,1.0,1,0,12,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,8,6,0,2,0,1.0,1,0,20,1,15.0458,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,3,4,2,2,0,1.0,1,0,17,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,1,5,2,2,0,1.0,1,1,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,0,11,2,2,0,1.0,1,0,20,5,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,9,4,2,1,0,1.0,1,0,17,1,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,3,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,5,5,2,3,1,1.0,1,0,20,1,12.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0,5,4,2,1,0,1.0,1,1,20,1,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,7,2,2,0,2.0,0,0,20,2,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,0.0,0,5,7,2,3,1,2.0,0,0,20,2,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,1,7,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,6,7,2,1,0,1.0,1,0,17,2,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,6,7,2,2,0,2.0,0,0,14,2,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,0.0,1,3,4,2,2,0,2.0,0,0,20,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,6,7,2,3,1,1.0,1,0,14,2,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,1,5,0,2,2,0,1.0,1,0,20,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,0,7,2,1,0,1.0,1,0,12,2,7.875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,7,7,2,3,1,1.0,1,0,12,2,7.875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0,6,5,2,1,0,1.0,1,1,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,8,2,2,0,2.0,0,0,20,2,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,5,8,2,3,1,2.0,0,0,20,2,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1,0,7,2,0,0,3.0,0,0,20,3,7.666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,0,7,2,1,0,3.0,0,0,20,3,7.666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,5,7,2,3,1,3.0,0,0,20,3,7.666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0,0,9,2,1,0,4.0,0,0,12,4,6.9375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,0,9,2,1,0,4.0,0,0,12,4,6.9375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,0.0,1,7,9,2,2,0,4.0,0,0,12,4,6.9375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0,6,9,2,3,1,4.0,0,0,12,4,6.9375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,1,9,4,2,2,0,1.0,1,0,12,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1,5,5,2,2,0,1.0,1,0,35,1,12.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1,6,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1,5,5,2,2,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0,4,6,2,1,0,1.0,1,0,20,1,13.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,0,3,5,2,1,0,1.0,1,0,20,1,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,8,1,2,2,0,1.0,1,0,12,1,7.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,0,7,2,0,0,3.0,0,0,12,3,6.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,0,7,2,2,0,3.0,0,0,12,3,6.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0,7,7,2,3,1,3.0,0,0,12,3,6.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0,0,1,2,1,0,1.0,1,0,20,1,7.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1,3,1,2,2,0,1.0,1,1,20,1,7.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1,1,3,2,2,0,1.0,1,0,40,1,7.925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0,1,0,0,3,1,1.0,1,0,20,1,7.2292,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,1,6,0,2,2,0,1.0,1,0,11,1,7.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,4,3,2,2,0,1.0,1,0,20,1,8.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,0,7,4,2,3,1,2.0,0,0,20,1,9.475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1,0,4,2,0,0,2.0,0,0,20,2,4.675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0,1,4,2,3,1,2.0,0,0,20,2,4.675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1,4,7,0,2,0,1.0,1,0,20,2,9.39375,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,4,2,2,2,0,1.0,1,0,20,1,7.8875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,1,3,2,2,0,1.0,1,0,40,1,7.925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,3,0,2,2,0,1.0,1,0,39,1,7.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,3,0,2,2,0,1.0,1,0,39,1,7.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,7,3,2,2,0,1.0,1,0,20,1,8.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,1,4,2,2,0,1.0,1,0,20,1,8.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,6,7,2,2,0,1.0,1,0,11,3,7.508333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0,1,2,2,1,0,2.0,0,0,20,1,7.8542,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,0,9,2,0,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,0,9,2,1,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,0,9,2,1,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0,1,3,2,1,0,7.0,0,0,20,1,7.925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,7,2,2,1,0,7.0,0,0,20,1,7.775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,0,9,2,1,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,0,9,2,1,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,7,9,2,2,0,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1,5,2,2,2,0,1.0,1,0,20,1,7.7958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,4,2,2,2,0,1.0,1,0,20,1,7.775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,0,7,9,2,3,1,7.0,0,0,20,7,4.4678571428571425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,0.0,1,1,2,2,2,0,1.0,1,0,20,1,7.8542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,4,2,2,2,0,1.0,1,0,20,1,7.8958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,3,7,2,2,0,2.0,0,0,20,2,8.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,0,1,7,2,3,1,2.0,0,0,20,2,8.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,0.0,1,3,2,2,2,0,1.0,1,0,20,1,7.775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,7,0,2,2,0,1.0,1,0,39,1,7.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,0,9,2,0,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,0,9,2,0,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1,0,9,2,0,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,0,9,2,0,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0,0,9,2,1,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,1,7,9,2,2,0,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1,3,2,2,2,0,1.0,1,0,20,1,7.7958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0,7,9,2,3,1,7.0,0,0,20,7,4.483928571428572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0,8,0,0,3,1,1.0,1,0,20,1,7.225,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,1,1,0,0,2,0,1.0,1,0,20,1,7.225,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,3,0,2,2,0,1.0,1,0,39,1,7.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,0,1,6,0,1,0,1.0,1,0,20,2,7.22915,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,6,0,0,2,0,1.0,1,0,20,1,7.225,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,3,2,2,2,0,1.0,1,0,20,1,7.8542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0,0,0,0,1,0,1.0,1,0,20,1,7.2292,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,1,0,0,2,0,1.0,1,0,20,1,7.225,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,1,6,7,2,2,0,2.0,0,0,20,2,7.925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0,6,7,2,3,1,4.0,0,0,20,2,7.925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
